F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file,emotion
39.427437,0.0863258,37.850895,38.404907,40.586056,2.7351608,188.4065,68.474686,97.277824,50.47961,0.21732172,1.1718181,0.014821682,0.10528264,0.45838624,0.44356456,5.042189,3.0428283,6.236914,3.5287223,0.12435674,1.4630775,3.4145317,4.671971,-3.8585386,-5.444381,7.579599,1.8862709,4.301514,3.1469615,0.05837623,2.060618,1.9315075,0.6841647,5.172983,1.5373675,20.542122,0.5272166,17.867872,0.82690513,625.4116,0.37392634,1169.3824,0.2716932,-138.06645,-0.6022429,1759.0112,0.16426194,723.3368,0.4442362,-124.7783,-0.6556855,2772.4011,0.12742233,656.1586,0.24164142,-124.67931,-0.6564206,-9.384163,-1.4073123,14.439388,0.79365003,0.12251661,0.20577523,-0.03487741,-0.50355196,0.28401807,0.6706437,11.309991,1.6600841,11.74851,1.6229725,12.016359,1.437624,-3.476641,-3.481058,8.824122,4.169306,0.06425258,-6.864208e-05,0.017693285,4.494382,1.1904762,0.34,0.0,0.14666666,0.097410925,-36.360294,C:/proje/ser_proje/dataset\Sad\1984_hl_gicik.wav,Sad
37.38516,0.18941274,34.535645,35.04094,36.467815,1.9321709,202.90182,0.0,14.554804,0.0,0.22546431,1.3635292,0.015723975,0.10624822,0.3468313,0.33110732,1.7917633,1.2546887,1.7309614,0.0,0.08513328,1.6549199,-5.397127,-6.065945,6.228002,3.5154386,5.4046793,2.599385,-10.991805,-1.3220596,0.031964257,1.5076041,1.6817425,1.0316283,6.974378,0.9414414,1.1860768,7.4858665,21.610312,1.1533327,804.90533,0.42990085,1065.4205,0.23693332,-125.861664,-0.7286819,1796.8911,0.24920052,914.09015,0.29123724,-127.65385,-0.6702278,2795.3916,0.13826676,763.6274,0.21852247,-130.21329,-0.63484925,-5.4514117,-3.8086727,14.128371,1.6495824,0.11285059,0.2589162,-0.028411785,-0.7821577,0.20767511,0.8034342,21.543528,1.6310618,7.854718,2.358323,3.811112,5.3460155,-16.971981,-0.6520789,20.233238,-9.983922,0.062200632,0.018704461,0.011319605,1.0526316,2.2222223,0.17,0.14999999,0.17,0.049665544,-36.08491,C:/proje/ser_proje/dataset\Sad\1984_hl_goz.wav,Sad
44.21974,0.25319147,34.975163,36.01656,57.25827,22.283108,38.64582,22.191345,39.40754,0.0,0.285503,0.8811702,0.015232497,0.2547519,0.5749197,0.5596872,3.098679,1.5615388,2.5102336,0.7806567,0.11861786,1.115315,-11.994822,-3.2710586,-7.052037,-1.2847832,21.853336,0.8087614,-10.3275585,-1.808582,0.019380258,0.95376754,1.4773219,0.7162626,7.3232617,0.7207449,-10.971589,-1.7298242,-12.591302,-3.0788906,1103.5732,0.59667593,1043.9612,0.43374553,-106.73257,-0.90701926,2110.0967,0.28570744,1019.7993,0.58648556,-97.563255,-0.9996977,2981.639,0.17743744,887.0109,0.3280378,-95.252205,-1.057067,10.5316515,3.032033,-3.8819358,-7.5845103,0.09833451,0.43568438,-0.027140792,-1.1727737,0.19456138,0.64167076,0.021311393,2302.0078,-4.528469,-2.1078148,29.601307,0.30897155,-11.779568,-1.5973351,22.773588,-12.564036,0.07922294,0.017436361,0.05550769,2.7272727,3.809524,0.122499995,0.12049377,0.098,0.08280096,-39.76352,C:/proje/ser_proje/dataset\Sad\1984_hl_gunes.wav,Sad
44.98259,0.24491319,36.34397,36.901707,59.3497,23.00573,53.98356,0.0,3.6499248,0.0,0.17113955,0.85469496,0.01543728,0.13834056,0.31363824,0.29820096,1.875297,1.3682877,2.5527956,0.73632455,0.067616016,0.97378224,-4.702531,-6.888107,5.1437507,2.954023,30.051395,0.597162,-4.698072,-4.2682557,0.020379057,0.93106455,1.4942571,0.60392994,8.280246,0.6394242,13.531662,1.8043048,-2.7360606,-16.324207,741.13556,0.48063412,1127.2506,0.21393988,-136.75623,-0.6164741,2048.8987,0.25387216,839.0069,0.39886442,-105.15228,-0.8545088,3031.0088,0.14535159,800.6029,0.28164563,-98.63991,-0.9987988,1.9516885,15.779411,3.1411705,10.891351,0.105016746,0.37952358,-0.01486587,-1.4535797,0.11290285,0.4565436,1.4108982,28.49974,13.360197,0.97880596,36.382034,0.41088006,-8.541239,-2.5332925,11.4191675,-5.3275895,0.03967306,0.012025781,0.027155014,2.4590163,2.5641026,0.19333334,0.03858612,0.13,0.08276473,-41.374847,C:/proje/ser_proje/dataset\Sad\1984_hl_gurbuz.wav,Sad
41.48311,0.17786129,37.036194,37.7145,48.194942,11.158749,135.2589,70.69383,164.86292,4.393898,0.14391126,1.128898,0.012471201,0.08202272,0.3016664,0.2891952,4.762034,4.799587,2.792634,1.1428363,0.06657455,1.3537378,-2.5374687,-6.5573773,8.391575,2.4999444,25.779873,0.949362,6.986299,3.8378363,0.10508091,1.68593,1.7896193,0.5889888,6.0076747,0.8763201,25.768818,0.94455874,-0.49044526,-55.19715,548.4614,0.43090585,923.5652,0.14739753,-158.6544,-0.4063752,1851.4607,0.2312628,480.70364,0.97132397,-121.863205,-0.65712184,2846.9968,0.108793326,742.8357,0.18545896,-106.91588,-0.86311,-3.1549659,-6.239752,8.6837435,2.416227,0.10902566,0.31844822,-0.02337595,-0.7575284,0.1331988,0.69666517,-0.7400946,-28.492643,25.066004,0.66825044,42.889782,0.14650327,-11.754569,-1.4551104,3.6777482,9.695231,0.04564189,0.020568645,0.012130092,2.5641026,1.369863,0.35999998,0.0,0.17,0.02,-44.740604,C:/proje/ser_proje/dataset\Sad\1984_hl_hekim.wav,Sad
35.87862,0.015905278,35.354828,35.850044,36.139763,0.784935,5.1491737,4.3823957,12.694435,1.2145228,0.1253242,0.9942902,0.011962491,0.0919375,0.27367347,0.26171097,1.2904149,0.7377904,2.5245326,1.320857,0.05938971,1.3100557,13.004401,1.5412126,19.640146,0.93354404,27.463488,0.30536056,1.6907046,8.839365,0.011578398,0.6664008,1.285058,0.7066123,11.272778,0.20401242,26.738935,0.8701998,28.860441,0.41598612,639.26276,0.20528205,1084.0251,0.20155856,-116.39578,-0.72622526,1984.0192,0.14331326,836.45514,0.76220745,-121.027306,-0.61518866,2806.0137,0.06609721,494.42978,0.54773396,-114.40029,-0.7026989,-25.724382,-0.3296617,28.143911,0.3159733,0.10352302,0.3104391,-0.029735478,-0.5841012,0.114597306,0.6726342,27.089638,0.42956743,33.18009,0.46172503,28.356237,0.2202964,-7.2813754,-1.5424385,-3.4098237,9.118918,0.014426321,0.0069909613,0.004739525,2.3255816,1.2345679,0.42,0.0,0.17999999,0.049999997,-38.50597,C:/proje/ser_proje/dataset\Sad\1984_hl_igde.wav,Sad
43.59079,0.14498894,36.776234,45.684624,49.875412,13.099178,3.26561,0.0,50.04404,0.0,0.22976838,1.0073553,0.014902088,0.15345532,0.44660804,0.43170595,4.243853,2.9158747,3.0361788,0.7558175,0.10152611,1.443303,-1.5734881,-16.148027,-3.3272579,-6.43787,-22.281506,-1.0109935,-38.7185,-0.5926974,0.037869297,0.84768933,1.2774711,0.50112563,7.849592,0.5856911,14.927674,1.1655601,15.30239,0.79279,754.8404,0.37310332,1166.3118,0.22226527,-127.57579,-0.8410185,1744.2903,0.17147422,717.71277,0.3665367,-116.50483,-0.8599706,2898.836,0.09217426,476.48944,0.5626347,-114.1422,-0.8612235,-10.290226,-0.75755817,20.372244,0.55294746,0.14737831,0.24718964,-0.045967948,-0.38177592,0.2273191,0.68032503,10.875627,1.6591475,-6.748498,-3.5968735,-24.249853,-0.9108104,-55.93594,-0.17781886,1.4945484,7.958952,0.05204042,-0.011008971,0.012862183,3.125,1.0989012,0.39,0.0,0.24499999,0.015,-38.93013,C:/proje/ser_proje/dataset\Sad\1984_hl_isirgan.wav,Sad
38.235683,0.1766741,35.417038,35.972885,36.564255,1.1472168,-10.910034,0.0,78.98301,0.0,0.15297437,1.2785292,0.014056426,0.06515595,0.2521338,0.23807736,3.36461,3.3292158,3.2054327,1.851037,0.070270464,1.4543623,9.487996,3.4994745,7.305893,1.6883705,13.036452,1.0862067,1.0187811,23.012148,0.057959132,1.7694252,1.4816954,0.56308985,8.42526,0.68807125,-8.91575,-1.6411002,18.908552,1.0605309,793.02875,0.40913084,1137.1775,0.25485814,-138.4593,-0.62469554,1934.7213,0.23270227,895.7097,0.24634695,-128.86896,-0.64790505,3047.0386,0.11726041,939.9921,0.30360582,-133.0543,-0.60110605,-15.098071,-1.9130995,25.650482,1.1865144,0.07766038,0.67600226,-0.031002639,-0.60686046,0.1570362,0.7351892,21.655348,1.7683254,14.462455,0.7913175,5.7097516,1.6171504,-15.417038,-0.72936934,0.6948171,6.69677,0.029915152,0.002808856,0.016765134,3.1578948,2.2222223,0.175,0.015,0.16666666,0.063420996,-41.73895,C:/proje/ser_proje/dataset\Sad\1984_hl_japon.wav,Sad
36.27509,0.02151354,35.62019,35.98025,36.873432,1.2532425,5.770874,0.0,10.469691,0.0,0.23562418,1.4240198,0.015937923,0.046085536,0.44062984,0.42469192,1.9640132,1.3663046,1.6831437,0.0,0.08753027,1.6589494,6.448749,4.583081,-4.1311235,-3.4508414,-0.033127695,-442.2585,-4.143047,-3.8811166,0.0060331956,0.8102619,1.0218666,1.0111872,11.829504,0.19034329,8.69609,0.3715638,29.21801,0.299121,670.15845,0.21505636,1275.935,0.2608319,-146.86385,-0.5749941,1573.7655,0.15547068,1198.0817,0.48164633,-145.05087,-0.57035416,2596.8757,0.15207309,682.08527,0.54301876,-148.6855,-0.52173555,-14.210642,-0.77919775,26.855751,0.6006037,0.12997289,0.12590775,-0.028705353,-0.3529955,0.25955504,0.6308018,35.888504,0.5885109,-3.7293694,-3.109446,4.079361,3.9579065,-15.57881,-0.32829386,4.768442,11.028285,0.09548954,-0.0047272253,0.018643951,1.0,1.0526316,0.28,0.0,0.32,0.12,-35.527763,C:/proje/ser_proje/dataset\Sad\1984_hl_kagit.wav,Sad
37.219234,0.12341368,35.098724,35.96219,36.20443,1.1057053,1.715533,0.0,41.513256,0.0,0.18601616,1.0892049,0.01520132,0.11039152,0.32444894,0.3092476,2.3520703,0.90975,3.1578088,1.7983079,0.062108044,1.0817775,21.61076,1.1265821,-3.049679,-4.858083,9.561414,2.0538235,5.0687914,3.9271996,0.030579714,1.978092,1.2853332,0.7659562,10.304565,0.4394946,-4.784925,-2.3536525,17.52566,0.97530127,751.8087,0.25367913,1289.0522,0.25022686,-110.95525,-0.77370775,1709.8425,0.112913355,964.24854,0.30320925,-102.65366,-0.8034462,2809.7793,0.14822252,750.8137,0.39600194,-110.5574,-0.6857054,-14.947958,-0.94914544,27.478249,0.34955052,0.080633424,0.4085403,-0.0192654,-0.89771384,0.10478007,0.57638794,37.849873,0.45722264,-5.7743874,-3.3753295,0.26471707,73.50203,0.8065442,24.951578,-2.187346,8.545806,0.04964674,0.002125148,0.015677478,3.9215686,2.0618558,0.26,0.04,0.13333333,0.057927158,-39.436184,C:/proje/ser_proje/dataset\Sad\1984_hl_karton.wav,Sad
37.719448,0.021456765,36.913925,38.02824,38.366592,1.4526672,41.833755,19.259714,12.698187,2.9632912,0.23813654,1.1257014,0.015097327,0.1291623,0.44529283,0.4301955,5.1921883,3.6482134,6.0519586,3.3469226,0.14252774,1.3438082,8.14057,3.070099,4.745753,2.3114798,16.878729,0.5904736,-1.2106427,-13.358376,0.022169,0.9217547,1.345537,0.5055355,10.214296,0.3294294,16.021055,0.4262399,22.678028,0.45691997,619.27734,0.24347292,1222.5223,0.13259877,-133.86783,-0.6328186,1865.8202,0.13081482,742.895,0.59671193,-125.771835,-0.6641874,2811.3442,0.11291392,895.15735,0.36196437,-126.44732,-0.65226376,-15.711516,-0.8130545,18.218401,0.6852122,0.10567294,0.14985885,-0.042270757,-0.28264934,0.31675428,0.5874665,23.37393,0.8604828,10.950528,0.7788297,22.184526,0.4269803,-0.34030238,-37.107727,5.156747,-1.0524518,0.08387381,-0.003341049,0.023403713,3.529412,1.2500001,0.34,0.0,0.21499999,0.005,-34.250805,C:/proje/ser_proje/dataset\Sad\1984_hl_kedi.wav,Sad
47.181084,0.21567917,36.780857,46.96691,59.139935,22.359077,230.90726,0.0,59.316856,61.343258,0.14010125,1.020217,0.014131176,0.092073105,0.26363444,0.24950327,2.11346,1.3305523,2.0242343,0.74221236,0.045990728,1.3316417,-30.262308,-0.8422542,1.9470444,8.838538,31.074293,0.8664699,1.3607656,24.478392,0.046601135,0.8257865,1.3999314,0.70933616,2.6530383,2.6929505,-2.7623694,-3.8200028,-50.98318,-0.24645329,1251.2031,0.18665351,662.807,0.791724,-162.48882,-0.3813044,2569.8015,0.1329426,789.0244,0.20457797,-126.31025,-0.7839927,3363.182,0.08534295,998.6299,0.17775002,-124.52828,-0.81300056,23.964085,1.0856142,-19.609362,-1.4256954,0.037518702,0.67679733,0.008696231,1.2809277,0.07947907,0.8155478,-32.831844,-0.9529237,11.940999,1.6611913,43.68131,0.5339744,0.50434476,77.319405,23.994843,-16.896189,0.02816076,0.023520332,0.033850357,2.970297,3.125,0.099999994,0.050990194,0.1525,0.08954747,-49.11069,C:/proje/ser_proje/dataset\Sad\1984_hl_kemik.wav,Sad
46.64342,0.14845352,37.937775,48.793427,49.214134,11.27636,164.34811,0.0,137.69698,98.53064,0.1545184,1.0784651,0.011875455,0.08324803,0.29979864,0.2879232,3.703973,2.2552435,3.6225386,1.3149855,0.079046905,1.2558141,-13.996078,-1.6985795,0.05751179,211.9727,22.823889,0.7219049,-15.541498,-1.6893997,0.035996273,0.6293018,1.5106415,0.46083906,7.090001,0.7080379,19.128925,1.233168,-24.456005,-1.0847362,603.8481,0.66566026,971.2642,0.2220402,-185.02046,-0.21293695,1874.1818,0.27511603,477.13135,0.3401896,-138.7109,-0.57163805,2835.4358,0.1552387,877.2291,0.2405415,-130.84192,-0.67905354,0.9388586,21.39754,1.6689743,12.090911,0.14094168,0.38205597,-0.029279228,-0.6691052,0.15767772,0.47425786,1.6871305,17.033932,-2.5598686,-6.2079606,36.168613,0.28613737,-23.324183,-0.8110576,18.15388,-11.319713,0.048321832,0.019518098,0.04275261,3.960396,3.125,0.103333324,0.061282586,0.28,0.04,-42.40924,C:/proje/ser_proje/dataset\Sad\1984_hl_kibir.wav,Sad
44.65053,0.23286608,37.246742,37.61969,60.318592,23.07185,290.94138,0.0,32.69317,29.478529,0.26643953,1.0106486,0.01542135,0.22544841,0.45412058,0.43869922,4.13031,2.5282001,3.72934,1.599373,0.107586026,1.0244279,-5.6400614,-6.077267,-4.6404815,-3.8577828,21.130358,0.91174805,-13.609932,-1.3171605,0.027019212,1.5075641,1.2447912,0.56982946,7.474957,0.7888788,11.094047,1.781314,1.4232588,18.496819,884.1908,0.49928993,1148.348,0.31522235,-116.992325,-0.78224826,1926.367,0.24529587,1069.082,0.54565334,-107.2815,-0.84392095,2814.3008,0.15280074,844.9046,0.34477612,-99.37205,-0.9210854,5.192077,4.8441725,3.4053974,7.3624716,0.08977157,0.36934072,-0.016999783,-1.3973321,0.17715791,0.56034386,9.662823,4.210085,-7.4069443,-3.3002934,20.063593,1.011356,-10.383165,-1.6234932,21.811687,-16.822086,0.05954326,0.012407646,0.04738906,4.0404043,3.1914895,0.15333332,0.13912424,0.13333333,0.06599663,-37.578457,C:/proje/ser_proje/dataset\Sad\1984_hl_kiler.wav,Sad
40.281536,0.14033034,37.391422,38.605865,39.04754,1.6561165,68.24819,56.238365,138.20755,41.370964,0.14494923,1.0431147,0.01301439,0.08740631,0.2697165,0.25670213,3.334907,2.0022283,3.6789694,2.2776592,0.08835736,1.405825,3.7895536,6.889449,11.896899,1.6042031,13.761148,0.8754134,1.1904838,16.530651,0.03251538,1.6699984,1.7046769,0.54121614,8.8329935,0.595861,41.289856,0.44590956,42.13212,0.38535303,648.2348,0.24204746,961.9648,0.31239012,-141.16687,-0.52333087,1801.9009,0.110720985,705.07263,0.28756496,-120.04096,-0.67630404,2918.9683,0.08658259,570.75275,0.41940594,-126.82207,-0.5857706,-14.133941,-1.3239332,27.10489,0.57854843,0.10133043,0.23324728,-0.027647737,-0.923508,0.1855698,0.7171037,18.744402,1.2927934,16.050575,1.0295159,11.558406,0.8660303,-1.4007291,-12.023029,-0.6819868,14.478306,0.06795857,0.0050660777,0.013310515,4.3010755,3.409091,0.12666667,0.07717224,0.107499994,0.053560715,-39.318375,C:/proje/ser_proje/dataset\Sad\1984_hl_kirgin.wav,Sad
37.79416,0.06548341,36.828934,37.291824,37.72786,0.8989258,168.5147,96.27227,61.6317,37.465843,0.106126405,1.2697155,0.015153699,0.05501577,0.16146438,0.14631069,2.737747,2.05449,2.2148895,0.16865243,0.065813705,1.4168868,21.116165,1.1034524,5.0290537,2.7913995,-10.144173,-1.8703538,-11.319311,-1.7751383,0.06707256,2.04787,1.9193943,0.5530818,8.973705,0.48317027,16.18874,0.6921226,52.79176,0.21463543,584.34265,0.32062113,1390.6248,0.15576158,-163.452,-0.43669814,1539.3285,0.21020289,1042.348,0.17869174,-142.70024,-0.50902855,2772.0288,0.119905785,1172.542,0.29213926,-150.46255,-0.4157216,-30.099867,-0.2750394,46.22148,0.1477073,0.10363284,0.20960724,-0.047062416,-0.20100906,0.16205198,0.6157048,43.320065,0.1903698,19.832838,0.4610804,-15.105479,-0.8050353,-24.128633,-0.608487,-7.0087767,19.582138,0.07384845,-0.0074873953,0.017752895,3.3707867,3.5714288,0.089999996,0.045460604,0.125,0.10712143,-40.539345,C:/proje/ser_proje/dataset\Sad\1984_hl_koku.wav,Sad
38.97746,0.00760378,38.71081,38.973114,39.26524,0.5544281,11.804142,0.9648709,5.293719,2.883466,0.16960004,1.3391969,0.012934176,0.05103407,0.46256816,0.449634,1.5199441,0.6200221,3.9809947,1.9409075,0.08091496,1.5013995,8.29907,3.195174,8.500683,1.8992772,-4.8579965,-4.1041894,-14.282684,-1.2928895,0.012115914,1.1337953,1.0073673,0.9738634,14.136168,0.08454088,22.180555,0.36951828,44.558304,0.17825788,532.34485,0.38465467,1452.9094,0.14906117,-157.08688,-0.46663898,1431.3594,0.18110031,940.8809,0.19053271,-134.02469,-0.60957766,2805.3062,0.12446219,867.37604,0.47411728,-141.76807,-0.5088712,-24.823347,-0.20642182,43.786766,0.14645298,0.10220087,0.2619601,-0.029010398,-0.46465847,0.20933744,0.5595793,37.39426,0.3124221,15.950504,0.4539414,-11.812386,-1.1101224,-18.434797,-0.8006913,-0.57149035,7.4922824,0.05944541,-0.00087112223,0.0065724496,2.3809524,1.2658229,0.29999998,0.0,0.22999999,0.04,-34.789124,C:/proje/ser_proje/dataset\Sad\1984_hl_konuk.wav,Sad
36.60345,0.020012131,36.080082,36.262356,37.171192,1.0911102,5.9770584,0.0,8.9456415,0.0,0.2176313,1.260501,0.013762429,0.045086198,0.4273262,0.4135638,3.7334692,3.7118106,1.6266189,0.062137306,0.0772136,1.6496093,20.055151,1.0800309,7.645148,1.2484089,11.522086,1.4403127,-4.236235,-1.9342957,0.010944457,1.3504611,0.7483786,1.0241604,12.258604,0.12959556,4.8313646,0.9061582,31.27972,0.37840003,735.7918,0.16219135,1343.7399,0.34439495,-133.90604,-0.6704291,1763.1086,0.12847744,849.3217,0.4886522,-133.67572,-0.62624407,2753.5532,0.11570801,1061.7231,0.45349693,-137.78352,-0.5690841,-20.405682,-0.35877892,29.263706,0.3248799,0.11408301,0.18010585,-0.042806305,-0.162861,0.20079876,0.73895913,44.35989,0.28650272,-0.9976524,-8.110037,2.4024107,8.838917,-8.246387,-0.826514,-8.907488,15.430489,0.06464977,-0.01619426,0.012086213,2.1276596,1.1627908,0.32,0.0,0.255,0.005,-36.263077,C:/proje/ser_proje/dataset\Sad\1984_hl_koy.wav,Sad
44.932804,0.24826576,36.76966,37.1186,61.71538,24.94572,54.29915,38.228504,62.298298,0.0,0.24469034,1.171194,0.014625754,0.08625369,0.5822905,0.56766474,3.8895843,3.7756891,3.0644042,0.71044135,0.085376665,1.3871711,-16.738926,-2.1380677,4.003726,2.8323634,6.7857156,3.5547094,-7.4709573,-3.1004918,0.019414103,0.9476883,1.3215029,0.5523414,5.082378,1.7498475,-10.1935215,-2.3405967,2.254831,19.681776,1149.5314,0.52703494,1069.284,0.36655083,-140.80658,-0.6275168,2097.744,0.27732477,954.051,0.26861992,-132.05417,-0.70432615,3183.6682,0.10875273,798.22107,0.47539663,-134.00395,-0.68141353,5.284792,6.771785,4.694298,7.5984674,0.11071758,0.32797047,-0.013613335,-1.548242,0.17519575,0.6701769,-2.236457,-22.583277,7.9878764,1.7261778,-1.0971326,-28.423546,-24.30228,-0.56450796,16.51954,-9.620855,0.037130732,0.017583996,0.046446137,1.8181818,2.857143,0.10666667,0.08178563,0.16499999,0.08958236,-39.56626,C:/proje/ser_proje/dataset\Sad\1984_hl_kulac.wav,Sad
43.71663,0.19313908,37.611324,38.272564,52.216152,14.604828,329.25143,330.40472,116.73926,55.34819,0.16301303,1.2824318,0.0137552135,0.052940864,0.3441782,0.330423,3.3316581,2.1404698,3.3398056,1.4159006,0.07882355,1.5305711,-1.5703804,-16.467697,-0.74973524,-24.670967,5.483703,3.7374704,4.7811546,4.268864,0.056491856,1.2244431,1.9709308,0.45604643,4.21715,1.9963975,21.219442,1.1578815,15.953924,2.5139627,770.21124,0.27534065,903.31384,0.4078768,-150.26788,-0.4929753,1928.6163,0.1569866,1072.1779,0.46523136,-134.6876,-0.636872,2906.9893,0.1101876,912.47034,0.41522226,-137.24017,-0.609289,-8.90839,-2.5699043,16.939632,1.0345197,0.11710365,0.19415349,-0.017515011,-1.5693566,0.20155099,0.65579027,5.758172,6.0482507,12.849128,1.0701125,16.298714,1.0587329,5.9612107,3.46463,3.669397,9.501286,0.07512156,0.015627593,0.017067144,2.7522936,2.8846154,0.11333333,0.05312459,0.20666665,0.13299958,-40.040855,C:/proje/ser_proje/dataset\Sad\1984_hl_kusluk.wav,Sad
41.87401,0.15608016,37.125244,37.794476,50.14346,13.018215,150.68596,45.70549,103.71423,68.79531,0.2853751,1.1197278,0.015015218,0.17415294,0.49980664,0.48479143,4.855578,5.137827,4.0483575,1.2861973,0.104999445,1.3840617,-3.5116947,-5.8283753,-8.7629175,-2.8195577,13.294882,1.6593645,-15.124663,-1.018472,0.07349205,1.240173,1.5110114,0.5606765,1.7610376,4.422094,7.0431814,3.7333071,0.8246103,31.476074,817.52234,0.3243951,947.97473,0.42363507,-121.639244,-0.735394,1865.1669,0.20244181,782.2067,0.44549802,-104.92462,-0.8959356,2918.1406,0.10820905,822.14215,0.4861273,-104.76795,-0.9025449,-0.2360205,-49.476288,8.1519575,1.5567285,0.1311601,0.12027617,-0.016484652,-1.3488557,0.20835207,0.74245554,5.764523,4.3931885,-4.419134,-5.2906904,14.090784,1.9679663,-24.47521,-0.29560947,10.708571,2.0638547,0.06366095,0.0075337514,0.014187626,1.923077,2.0202022,0.235,0.055,0.15666667,0.08730534,-38.016174,C:/proje/ser_proje/dataset\Sad\1984_hl_kustah.wav,Sad
36.608162,0.018264385,35.875572,36.673893,37.088615,1.2130432,5.005789,1.409222,10.237364,2.661527,0.11240635,1.0961255,0.011663575,0.06096627,0.1940416,0.18237802,1.4844152,0.6125578,1.5905653,0.7732411,0.035162088,1.2926302,6.6436305,3.9829516,-1.0198085,-16.32596,6.7612557,3.2616706,-16.67593,-0.9604591,0.011013566,1.2227638,1.3385459,1.059562,11.3799925,0.14706093,11.768597,0.6333659,33.760883,0.349639,682.69495,0.27787033,1247.7703,0.25289556,-132.06456,-0.6766596,1646.8483,0.17746168,793.8077,0.24586527,-128.04048,-0.69647723,2926.7112,0.06783048,717.54517,0.46232608,-135.87903,-0.581433,-12.735852,-1.0688587,29.928007,0.46803084,0.13262396,0.30095252,-0.014855909,-1.0839453,0.079914734,0.5841093,31.980232,0.46082294,6.9644384,1.894205,-3.093195,-7.298689,-20.080294,-0.88560534,9.809157,2.2299874,0.094457455,0.012339621,0.010354344,1.980198,2.0833335,0.175,0.024999999,0.18666665,0.109645896,-46.2227,C:/proje/ser_proje/dataset\Sad\1984_hl_lokma.wav,Sad
